feature_id,symb,num,length
ENSMUSG00000106048,Gm42444,2,4558
ENSMUSG00000106411,Gm42445,2,2893
ENSMUSG00000105578,Gm43663,2,1505
ENSMUSG00000098233,Gm26954,2,1258
ENSMUSG00000105571,Gm43662,2,2271
ENSMUSG00000104672,Gm43665,2,1659
ENSMUSG00000033219,Gm9758,9,1284
ENSMUSG00000091255,Speer4e,2,1603
ENSMUSG00000072188,Gm10354,5,1215
ENSMUSG00000091897,Gm17019,2,1162
ENSMUSG00000106004,Gm43391,5,1887
ENSMUSG00000099762,Gm21149,4,1212
ENSMUSG00000120936,9930105H17Rik,1,2964
ENSMUSG00000094230,Gm21847,6,1804
ENSMUSG00000106445,Gm21190,2,1167
ENSMUSG00000105300,Gm30613,2,512
ENSMUSG00000096878,Gm21083,3,1141
ENSMUSG00000070933,Speer4d,11,1318
ENSMUSG00000069720,4930572O03Rik,5,1169
ENSMUSG00000089871,Speer4cos,2,1083
ENSMUSG00000073208,Speer4c,13,1194
ENSMUSG00000106083,Gm42452,2,617
ENSMUSG00000105515,Gm42454,2,1181
ENSMUSG00000105185,4930519H02Rik,5,1098
ENSMUSG00000105916,Gm42453,2,409
ENSMUSG00000105310,Gm42451,2,244
ENSMUSG00000096936,Gm3510,2,1455
ENSMUSG00000040118,Cacna2d1,16,12416
ENSMUSG00000104886,Gm43000,2,3343
ENSMUSG00000105526,Gm43490,2,2652
ENSMUSG00000106177,Gm43491,2,784
ENSMUSG00000097941,Gm8984,2,1019
ENSMUSG00000028864,Hgf,8,7186
ENSMUSG00000106339,Gm43489,2,993
ENSMUSG00000105660,Gm42975,2,1491
ENSMUSG00000059179,Gm8991,7,1075
ENSMUSG00000109903,Cdhr17_ENSMUSG00000109903,2,2987
ENSMUSG00000099854,Cdhr17_ENSMUSG00000099854,2,489
ENSMUSG00000105706,Gm42855,2,253
ENSMUSG00000091273,Gm6673,2,700
ENSMUSG00000091827,Speer4f2,3,1278
ENSMUSG00000090750,Gm21999,2,387
ENSMUSG00000058643,Speer4f1,4,1256
ENSMUSG00000106358,Gm7047,2,1063
ENSMUSG00000028780,Sema3c,14,7140
ENSMUSG00000002944,Cd36,16,3590
ENSMUSG00000028777,Gnat3,9,1361
ENSMUSG00000057614,Gnai1,7,3135
ENSMUSG00000104540,Gm3527,2,460
ENSMUSG00000104718,Gm31752,2,856
ENSMUSG00000105930,Gm17889,2,598
ENSMUSG00000089364,Gm23822,3,128
ENSMUSG00000106498,Gm43032,2,3123
ENSMUSG00000097626,4921504A21Rik,7,2321
ENSMUSG00000106433,Gm32102,2,241
ENSMUSG00000040003,Magi2,19,11348
ENSMUSG00000106204,Gm21009,2,1669
ENSMUSG00000088668,Gm25335,3,103
ENSMUSG00000119744,Gm23570,1,104
ENSMUSG00000077171,Gm25761,3,128
ENSMUSG00000106559,Gm43680,2,340
ENSMUSG00002076981,Gm55773,1,100
ENSMUSG00000106240,Gm3544,2,305
ENSMUSG00000073174,Gm29254,7,883
ENSMUSG00000105036,1110060G06Rik,2,499
ENSMUSG00000039987,Phtf2,16,6929
ENSMUSG00000082716,Rpl31-ps5,2,375
ENSMUSG00000045435,Tmem60,10,3176
ENSMUSG00000039968,Rsbn1l,10,12676
ENSMUSG00000101013,A630072M18Rik,2,5410
ENSMUSG00000028771,Ptpn12,14,3509
ENSMUSG00000106158,Gm43216,2,1333
ENSMUSG00000087813,Gm22490,3,119
ENSMUSG00000096269,Rpl31-ps21,4,374
ENSMUSG00000106116,Gm18830,2,1396
ENSMUSG00000106104,Gm42660,2,947
ENSMUSG00000039934,Gsap,13,10425
ENSMUSG00000104920,Gm43215,2,252
ENSMUSG00000105275,Gm43214,2,352
ENSMUSG00000064280,Ccdc146,15,4371
ENSMUSG00000039899,Fgl2,6,3788
ENSMUSG00000047221,Fam185a,6,3894
ENSMUSG00000048520,Fbxl13,17,5439
ENSMUSG00000039883,Lrrc17,6,3608
ENSMUSG00000106135,Gm6543,2,808
ENSMUSG00000106294,Gm8539,2,501
ENSMUSG00000038525,Armc10,17,3407
ENSMUSG00000044968,Napepld,17,3956
ENSMUSG00000081242,Gm15719,2,635
ENSMUSG00000029017,Pmpcb,14,5141
ENSMUSG00000083006,Gm15715,2,283
ENSMUSG00000029014,Dnajc2,15,5029
ENSMUSG00000028932,Psmc2,9,5031
ENSMUSG00000029015,Slc26a5,10,3072
ENSMUSG00000042453,Reln,15,23738
ENSMUSG00000090008,Gm16111,2,285
ENSMUSG00000073152,Gm10475,5,1796
ENSMUSG00000090197,Dnaja1-ps,2,642
ENSMUSG00000105766,Gm19666,2,1893
ENSMUSG00000089910,Gm16113,2,372
ENSMUSG00000089793,Gm16112,2,382
ENSMUSG00000090226,Gm16110,2,892
ENSMUSG00000088578,Gm25459,3,114
ENSMUSG00000105106,Gm43657,2,3833
ENSMUSG00002075934,Gm55865,1,113
ENSMUSG00000105081,Gm43110,2,226
ENSMUSG00000029012,Orc5,12,6166
ENSMUSG00000084235,Gm15421,3,489
ENSMUSG00000119906,Gm22887,1,107
ENSMUSG00000097207,6030443J06Rik,9,7930
ENSMUSG00000105156,Gm9057,2,296
ENSMUSG00000081855,Rpl17-ps5,5,555
ENSMUSG00000092704,Gm24512,3,65
ENSMUSG00000106181,Gm9523,2,1159
ENSMUSG00000104913,Gm6560,2,1591
ENSMUSG00000105076,A930003O13Rik,2,6639
ENSMUSG00002076602,Gm55868,1,93
ENSMUSG00000106379,Lhfpl3,2,3213
ENSMUSG00000094832,Gm21846,2,3073
ENSMUSG00000105543,Gm43169,2,4734
ENSMUSG00000060879,Gm6564,4,619
ENSMUSG00000104866,Gm42948,2,578
ENSMUSG00002076077,Gm55869,1,46
ENSMUSG00000105254,Gm42951,2,684
ENSMUSG00000105091,Gm43722,2,124
ENSMUSG00000073147,5031425E22Rik,5,6968
ENSMUSG00000106269,4930580E04Rik,2,690
ENSMUSG00000104765,Gm43058,2,625
ENSMUSG00000105042,Gm42509,2,781
ENSMUSG00000119996,Gm57286,1,2009
ENSMUSG00000120367,Gm57294,1,1170
ENSMUSG00000029004,Kmt2e,16,10444
ENSMUSG00002076957,Gm55876,1,330
ENSMUSG00000062604,Srpk2,12,13901
ENSMUSG00002075656,Gm55878,1,93
ENSMUSG00000105565,Gm43566,2,808
ENSMUSG00000105987,AI506816,6,5726
ENSMUSG00000118744,Gm50451,1,71
ENSMUSG00000057541,Pus7,15,8289
ENSMUSG00000028999,Rint1,16,7404
ENSMUSG00000104569,Gm43054,2,884
ENSMUSG00000086697,4933427G23Rik,3,2515
ENSMUSG00000118636,Gm55895,2,239
ENSMUSG00000118627,Gm55896,2,544
ENSMUSG00000065329,Gm22054,4,155
ENSMUSG00000028998,Tomm7,7,1125
ENSMUSG00000097180,2700038G22Rik,7,3007
ENSMUSG00000118905,Snord93,1,71
ENSMUSG00000118576,Gm9534,2,749
ENSMUSG00000120302,Gm57318,1,973
ENSMUSG00000028995,Hycc1,15,10117
ENSMUSG00000105866,Gm6745,2,526
ENSMUSG00000106118,Gm18038,2,485
ENSMUSG00000028986,Klhl7,13,3959
ENSMUSG00000106133,Gm3724,2,349
ENSMUSG00000106665,Gm43389,2,2595
ENSMUSG00000048439,Nupl2,16,3768
ENSMUSG00000099891,Gm5575,2,398
ENSMUSG00000105141,Gm55902,2,639
ENSMUSG00000105713,Gm43827,2,1390
ENSMUSG00000081071,Gm9836,2,216
ENSMUSG00000038319,Kcnh2,15,4845
ENSMUSG00000086729,Gm15589,2,271
ENSMUSG00000028978,Nos3,13,4132
ENSMUSG00000086769,Gm15587,8,3759
ENSMUSG00000038295,Atg9b,15,3946
ENSMUSG00000028973,Abcb8,19,4739
ENSMUSG00000038276,Asic3,13,2423
ENSMUSG00000028969,Cdk5,11,2168
ENSMUSG00000028962,Slc4a2,15,8322
ENSMUSG00000028959,Fastk,15,4372
ENSMUSG00000088696,Gm22333,3,101
ENSMUSG00000028958,Tmub1,16,1895
ENSMUSG00000105858,2310074N15Rik,2,582
ENSMUSG00000104190,Gm10472,2,2102
ENSMUSG00000023353,Agap3,15,5321
ENSMUSG00000067724,Gbx1,6,3475
ENSMUSG00000038204,Asb10,14,2806
ENSMUSG00000038199,Iqca1l,13,3374
ENSMUSG00000028953,Abcf2,11,2569
ENSMUSG00000067719,Gm10221,6,309
ENSMUSG00000038181,Chpf2,17,5588
ENSMUSG00000028949,Smarcd3,14,5120
ENSMUSG00000076387,Mir671,3,98
ENSMUSG00000038165,1700022A21Rik,9,1448
ENSMUSG00000028954,Nub1,12,4319
ENSMUSG00000097275,Gm26648,2,5831
ENSMUSG00000055235,Wdr86,12,5034
ENSMUSG00000038135,Crygn,5,802
ENSMUSG00000028945,Rheb,10,7721
ENSMUSG00002074913,Gm55956,1,245
ENSMUSG00000028944,Prkag2,15,6480
ENSMUSG00000087314,Prkag2os2,2,1432
ENSMUSG00000086446,Prkag2os1,2,991
ENSMUSG00000059631,1500035N22Rik,8,1183
ENSMUSG00000043833,2900005J15Rik,8,2987
ENSMUSG00000105763,Gm19088,2,566
ENSMUSG00002076426,Gm55963,1,93
ENSMUSG00000028938,Galntl5,10,1627
ENSMUSG00002074973,Gm55964,1,283
ENSMUSG00000038072,Galnt11,15,6853
ENSMUSG00000054116,E130116L18Rik,2,306
ENSMUSG00000038056,Kmt2c,16,20291
ENSMUSG00000106457,Gm42585,2,4020
ENSMUSG00000092344,Hspe1-ps3,2,277
ENSMUSG00000092181,Gm20432,2,250
ENSMUSG00000092510,Gm18343,2,604
ENSMUSG00000077387,Gm22656,3,171
ENSMUSG00000038044,Cct8l1,9,1961
ENSMUSG00000101856,1700096K18Rik,2,1454
ENSMUSG00000105744,Gm43141,2,274
ENSMUSG00000059244,Gm10062,7,1477
ENSMUSG00000106144,Gm43972,2,1467
ENSMUSG00000106241,Gm43143,2,2023
ENSMUSG00000028933,Xrcc2,12,5216
ENSMUSG00000104549,Gm43142,2,361
ENSMUSG00000056367,Actr3b,15,2425
ENSMUSG00000105052,Gm21655,5,2975
ENSMUSG00000104824,Gm21663,2,2864
ENSMUSG00000095550,Gm21671,3,2421
ENSMUSG00000104651,Gm21168,2,1096
ENSMUSG00000106627,Gm21680,2,2975
ENSMUSG00000096045,Gm21698,8,2996
ENSMUSG00000091049,Gm1979,9,2026
ENSMUSG00000090671,Gm5067,2,1009
ENSMUSG00000067700,Gm5862,6,1972
ENSMUSG00000073119,Speer4a,4,2980
ENSMUSG00000073117,Gm7347,3,2995
ENSMUSG00000105422,Gm6089,2,938
ENSMUSG00000073116,Gm10471,5,2967
ENSMUSG00000051940,5031410I06Rik,3,2995
ENSMUSG00000067698,Gm10220,5,2980
ENSMUSG00000059645,Gm7361,7,2995
ENSMUSG00000105786,Gm18957,2,1813
ENSMUSG00000029044,4930584F24Rik,10,1725
ENSMUSG00000105491,Gm42844,2,112
ENSMUSG00000061576,Dpp6,16,12347
ENSMUSG00000104733,Gm29784,2,406
ENSMUSG00000080941,Gm16056,2,135
ENSMUSG00000081970,Gm16057,2,759
ENSMUSG00000105946,Gm43776,2,2914
ENSMUSG00000106537,Gm43502,2,2596
ENSMUSG00000048703,Speer4b,10,2651
ENSMUSG00000086505,Gm16058,2,427
ENSMUSG00000002221,Paxip1,12,10271
ENSMUSG00000120915,Gm57306,1,402
ENSMUSG00000105223,Gm43433,2,481
ENSMUSG00000105375,Gm20239,2,982
ENSMUSG00000039106,Htr5a,7,5376
ENSMUSG00000104882,Gm43096,2,421
ENSMUSG00000106390,Gm5551,2,690
ENSMUSG00000118586,Gm17695,2,5734
ENSMUSG00000104777,Gm4865,2,1309
ENSMUSG00000097673,Gm26608,3,2913
ENSMUSG00000106030,Gm43611,2,4352
ENSMUSG00000045294,Insig1,12,3093
ENSMUSG00000039095,En2,9,3539
ENSMUSG00000106160,Gm43610,2,365
ENSMUSG00000044681,Cnpy1,20,5864
ENSMUSG00000048271,Rbm33,15,12502
ENSMUSG00000002633,Shh,5,2847
ENSMUSG00000097726,9530036O11Rik,8,3665
ENSMUSG00000105775,Gm10290,2,999
ENSMUSG00000104587,Gm43161,2,1688
ENSMUSG00000119967,Gm57284,1,1823
ENSMUSG00000029130,Rnf32,13,6761
ENSMUSG00000089975,Gm7420,3,842
ENSMUSG00000010721,Lmbr1,16,5850
ENSMUSG00000105741,C79130,2,4296
ENSMUSG00002075488,Gm56016,1,67
ENSMUSG00000097561,4632411P08Rik,2,3237
ENSMUSG00000001569,Nom1,11,9232
ENSMUSG00000001566,Mnx1,10,2250
ENSMUSG00000118780,Gm24538,1,107
ENSMUSG00000078182,Gm6083,5,357
ENSMUSG00000039000,Ube3c,9,9544
ENSMUSG00000104648,Gm42570,2,292
ENSMUSG00002076955,Gm56020,1,329
ENSMUSG00000105032,Gm43117,2,379
ENSMUSG00000053121,Gm5129,5,603
ENSMUSG00000029131,Dnajb6,15,6062
ENSMUSG00000106558,Gm5552,2,515
ENSMUSG00000105999,Gm2213,2,688
ENSMUSG00000106551,Gm1969,2,1220
ENSMUSG00000105437,Gm42450,2,2644
ENSMUSG00000105926,Gm43386,2,4001
ENSMUSG00000105439,A230098N10Rik,2,466
ENSMUSG00000025746,Il6,12,2428
ENSMUSG00000025747,Tyms,13,6089
ENSMUSG00000104667,Gm4961,2,2249
ENSMUSG00000086815,3110082J24Rik,6,767
ENSMUSG00000044576,Garem2,7,3865
ENSMUSG00000025745,Hadha,13,8730
ENSMUSG00000059447,Hadhb,14,6595
ENSMUSG00000088113,Mir1960,3,78
ENSMUSG00000067642,Adgrf3,12,3285
ENSMUSG00000120241,Gm57315,1,1843
ENSMUSG00000075703,Selenoi,17,13135
ENSMUSG00000085099,Gm16288,2,367
ENSMUSG00000073102,Drc1,8,2683
ENSMUSG00000106311,Gm43755,2,408
ENSMUSG00000062372,Otof,14,7904
ENSMUSG00000029182,Fam166c,11,1038
ENSMUSG00000053194,Cib4,3,769
ENSMUSG00002075404,Gm56091,1,107
ENSMUSG00000106300,Gm42765,2,3211
ENSMUSG00000053214,Gm9899,9,6195
ENSMUSG00000049265,Kcnk3,9,3976
ENSMUSG00000029175,Slc35f6,18,8495
ENSMUSG00000093710,Mir5625,3,80
ENSMUSG00000029177,Cenpa,10,5860
ENSMUSG00000029168,Dpysl5,15,7376
ENSMUSG00000106173,Gm42764,2,741
ENSMUSG00000029166,Mapre3,15,3459
ENSMUSG00000106229,Gm19409,2,2858
ENSMUSG00000087258,Gm15461,2,235
ENSMUSG00000038828,Tmem214,14,7580
ENSMUSG00000107086,Gm43808,2,2065
ENSMUSG00000029165,Agbl5,18,7053
ENSMUSG00000107201,5930420M18Rik,2,2281
ENSMUSG00000038803,Ost4,8,1272
ENSMUSG00000029163,Emilin1,10,4937
ENSMUSG00000029162,Khk,16,1797
ENSMUSG00000029161,Cgref1,9,2082
ENSMUSG00000006638,Abhd1,17,1352
ENSMUSG00000045302,Preb,14,7209
ENSMUSG00000006642,Tcf23,4,4116
ENSMUSG00000006641,Slc5a6,13,3991
ENSMUSG00000013622,Atraid,16,2082
ENSMUSG00000013629,Cad,17,8183
ENSMUSG00000029151,Slc30a3,15,2834
ENSMUSG00000104299,Gm9924,2,2311
ENSMUSG00000053856,Dnajc5g,8,1635
ENSMUSG00000062077,Trim54,15,1436
ENSMUSG00000107265,Gm15469,2,961
ENSMUSG00000038676,Ucn,7,504
ENSMUSG00000107283,Mpv17,4,3214
ENSMUSG00000101678,Gm29609,4,3550
ENSMUSG00000106864,Gtf3c2,4,6564
ENSMUSG00000029145,Eif2b4,13,2599
ENSMUSG00000029146,Snx17,15,3091
ENSMUSG00000043059,Zfp513,17,2476
ENSMUSG00000029147,Ppm1g,12,4861
ENSMUSG00000106717,Gm42798,2,3972
ENSMUSG00000121100,Gm57317,1,253
ENSMUSG00000055424,Gm9970,5,767
ENSMUSG00000029148,Nrbp1,16,3559
ENSMUSG00000029149,Krtcap3,15,1338
ENSMUSG00000038564,Ift172,12,6617
ENSMUSG00000038552,Fndc4,15,3039
ENSMUSG00000059434,Gckr,10,4335
ENSMUSG00000106935,Gm19457,2,448
ENSMUSG00000106866,Gm43659,2,628
ENSMUSG00000106950,4930478M09Rik,2,1113
ENSMUSG00000062761,Zfp512,8,6886
ENSMUSG00000107120,Gm43059,2,1388
ENSMUSG00000029138,Ccdc121,5,2737
ENSMUSG00000107142,4930566F21Rik,3,1709
ENSMUSG00000064037,Gpn1,14,7846
ENSMUSG00000053134,Supt7l,14,6994
ENSMUSG00000029141,Slc4a1ap,17,5380
ENSMUSG00000107355,AI839979,3,2145
ENSMUSG00000107352,Gm43660,2,6548
ENSMUSG00000107015,2900076G11Rik,2,631
ENSMUSG00000106918,Mrpl33,4,7326
ENSMUSG00000105617,Gm43809,5,408
ENSMUSG00000029136,Rbks,10,1489
ENSMUSG00000099301,Mir3473e,3,110
ENSMUSG00000052139,Babam2,19,4781
ENSMUSG00000107151,Gm43810,2,232
ENSMUSG00002075106,Gm56185,1,302
ENSMUSG00000107140,Gm43811,2,695
ENSMUSG00000106894,Gm17130,2,2683
ENSMUSG00000102759,Gm10463,2,2889
ENSMUSG00000120628,Gm57276,1,710
ENSMUSG00000029135,Fosl2,11,9680
ENSMUSG00000118998,Gm26335,1,107
ENSMUSG00000107220,Gm9555,2,583
ENSMUSG00000029134,Plb1,15,11660
ENSMUSG00000081200,Gm15615,2,198
ENSMUSG00000107078,Gm36840,2,250
ENSMUSG00000107036,Gm7596,2,909
ENSMUSG00000107211,Gm5864,2,970
ENSMUSG00000014956,Ppp1cb,16,10913
ENSMUSG00000107197,Gm43312,2,2466
ENSMUSG00000107083,Gm43313,2,2235
ENSMUSG00000080753,Gm15613,2,326
ENSMUSG00000085234,Gm15614,2,1537
ENSMUSG00000107316,Gm42964,2,382
ENSMUSG00000121439,ENSMUSG00000121439,1,581
ENSMUSG00000106835,Gm43812,5,581
ENSMUSG00000107277,Gm10461,2,4786
ENSMUSG00000014932,Yes1,16,7508
ENSMUSG00000107018,Gm43694,2,1119
ENSMUSG00000118435,Gm50482,3,515
ENSMUSG00000106680,Gm43852,2,917
ENSMUSG00000121281,ENSMUSG00000121281,1,447
ENSMUSG00000082305,Gm2420,6,2249
ENSMUSG00000023452,Pisd,20,5750
ENSMUSG00000105647,Gm43695,2,196
ENSMUSG00000054280,Prr14l,15,10402
ENSMUSG00000105429,Gm43692,2,1062
ENSMUSG00000106654,Gm2623,2,286
ENSMUSG00000037426,Depdc5,19,11774
ENSMUSG00000089080,Gm24003,3,100
ENSMUSG00000105929,Gm43693,2,1249
ENSMUSG00000018965,Ywhah,12,3709
ENSMUSG00000107046,Gm43849,2,215
ENSMUSG00000093885,Rpl35a-ps5,3,333
ENSMUSG00000011034,Slc5a1,7,4104
ENSMUSG00000081022,Gm15936,2,460
ENSMUSG00000081618,5033423K11Rik,3,1474
ENSMUSG00000037379,Spon2,8,2947
ENSMUSG00000037373,Ctbp1,13,4476
ENSMUSG00000107161,Gm43850,2,578
ENSMUSG00000092275,Gm20465,2,1932
ENSMUSG00000079562,Maea,8,2629
ENSMUSG00000037355,Uvssa,15,8666
ENSMUSG00000029112,Nkx1-1,6,1209
ENSMUSG00000107248,Gm43851,2,327
ENSMUSG00000037339,Fam53a,18,9114
ENSMUSG00000097271,Gm9903,2,1747
ENSMUSG00000004642,Slbp,14,6076
ENSMUSG00000106834,Gm10459,2,1155
ENSMUSG00000019295,Tmem129,9,3179
ENSMUSG00000037313,Tacc3,17,3552
ENSMUSG00000106971,Gm42965,2,250
ENSMUSG00000106896,G630022F23Rik,2,3627
ENSMUSG00000054252,Fgfr3,19,7158
ENSMUSG00000005299,Letm1,7,9650
ENSMUSG00000059064,Gm10059,9,171
ENSMUSG00000107149,Gm30708,2,312
ENSMUSG00000057406,Nsd2,17,16803
ENSMUSG00000029111,Nelfa,8,3947
ENSMUSG00000098830,Mir7024,3,62
ENSMUSG00000107043,Gm42849,2,1584
ENSMUSG00000106688,Gm42851,2,1411
ENSMUSG00000070858,Gm1673,13,669
ENSMUSG00000106743,Gm42847,2,2553
ENSMUSG00000048142,Nat8l,10,6670
ENSMUSG00000045102,Poln,13,5423
ENSMUSG00000106868,Gm19798,2,457
ENSMUSG00000106771,Gm43459,2,331
ENSMUSG00000106902,4930557J02Rik,2,1075
ENSMUSG00000079555,Haus3,3,3871
ENSMUSG00000077454,Gm25918,3,103
ENSMUSG00000037235,Mxd4,14,8483
ENSMUSG00000106702,Gm42846,2,514
ENSMUSG00000120460,Gm57261,1,1194
ENSMUSG00000037224,Zfyve28,16,5756
ENSMUSG00000086291,Gm15513,2,1569
ENSMUSG00000106888,Gm42848,2,2022
ENSMUSG00000109572,Cfap99,2,2123
ENSMUSG00000107006,Gm5553,2,459
ENSMUSG00000107287,Gm43458,2,462
ENSMUSG00000120013,Gm57273,1,1528
ENSMUSG00000029110,Rnf4,14,7287
ENSMUSG00000037210,Fam193a,17,7418
ENSMUSG00000107227,Gm42559,2,3532
ENSMUSG00000098062,Gm26931,2,609
ENSMUSG00000106678,Gm43457,2,2409
ENSMUSG00000059866,Tnip2,14,2685
ENSMUSG00000054520,Sh3bp2,16,4296
ENSMUSG00000088332,Gm22847,4,105
ENSMUSG00000029106,Add1,15,8561
ENSMUSG00000099082,Mir7036b,3,63
ENSMUSG00000107128,Gm42867,2,469
ENSMUSG00000001082,Mfsd10,13,2894
ENSMUSG00000036693,Nop14,13,2730
ENSMUSG00000085166,Gm15522,2,785
ENSMUSG00000052783,Grk4,17,4829
ENSMUSG00000107246,Gm42560,2,1023
ENSMUSG00000119404,Mir467g,1,120
ENSMUSG00000029104,Htt,16,24438
ENSMUSG00000051246,Msantd1,4,2905
ENSMUSG00000029101,Rgs12,17,8487
ENSMUSG00000093097,Mir3097,3,67
ENSMUSG00000107040,Gm43791,2,468
ENSMUSG00000029102,Hgfac,10,3410
ENSMUSG00000044716,Dok7,13,4275
ENSMUSG00000029103,Lrpap1,17,4116
ENSMUSG00000045318,Adra2c,7,3445
ENSMUSG00000106762,4930478P22Rik,4,2533
ENSMUSG00000055944,E130018O15Rik,4,3776
ENSMUSG00000067438,Hmx1,6,1588
ENSMUSG00000103608,4930442P19Rik,2,1240
ENSMUSG00000106970,Gm43377,2,455
ENSMUSG00000036596,Cpz,7,2245
ENSMUSG00000106928,Gm43860,2,2705
ENSMUSG00000083907,Plk-ps1,3,1787
ENSMUSG00000029097,Trmt44,12,5154
ENSMUSG00000055061,4931431C16Rik,6,2735
ENSMUSG00000029098,Acox3,18,11521
ENSMUSG00000029096,Htra3,16,4439
ENSMUSG00000036553,Sh3tc1,17,5735
ENSMUSG00000087703,Gm15650,2,770
ENSMUSG00000029095,Ablim2,18,7047
ENSMUSG00000029094,Afap1,13,12651
ENSMUSG00000082692,H2af-ps1,3,295
ENSMUSG00000029093,Sorcs2,15,8802
ENSMUSG00000043430,Psapl1,6,2548
ENSMUSG00000098884,Mir7689,3,59
ENSMUSG00000039563,2210406O10Rik,7,2472
ENSMUSG00000029198,Grpel1,4,3528
ENSMUSG00000029196,Tada2b,10,3791
ENSMUSG00000050677,Ccdc96,3,3585
ENSMUSG00000029192,Tbc1d14,18,9802
ENSMUSG00000106797,Gm42936,2,652
ENSMUSG00000029190,D5Ertd579e,20,18420
ENSMUSG00000107168,Gm42507,2,2555
ENSMUSG00000089407,Gm24878,3,104
ENSMUSG00000089197,Gm25767,3,124
ENSMUSG00000120374,Gm57280,1,2392
ENSMUSG00000060708,Bloc1s4,5,1273
ENSMUSG00000107081,Gm43701,2,391
ENSMUSG00000115557,Gm40318,2,296
ENSMUSG00000055302,Mrfap1,6,1648
ENSMUSG00000029119,Man2b2,10,3528
ENSMUSG00000029120,Ppp2r2c,11,4450
ENSMUSG00000087487,Ppp2r2cos,2,1491
ENSMUSG00000106934,Gm42506,2,150
ENSMUSG00000039474,Wfs1,14,3787
ENSMUSG00000063646,Jakmip1,19,8586
ENSMUSG00000097686,Gm26647,2,1255
ENSMUSG00000117286,Gm1043,2,13507
ENSMUSG00002075080,Gm55745,1,103
ENSMUSG00000113373,Gm55746,2,138
ENSMUSG00000029121,Crmp1,17,7046
ENSMUSG00000029122,Evc,12,7701
ENSMUSG00000107307,Gm42935,2,151
ENSMUSG00000050248,Evc2,12,5837
ENSMUSG00000057290,Gm15732,6,480
ENSMUSG00000029123,Stk32b,9,3458
ENSMUSG00000062329,Cytl1,5,1056
ENSMUSG00000107131,Gm43763,2,683
ENSMUSG00000048450,Msx1,11,3097
ENSMUSG00000106718,Gm20052,2,1850
ENSMUSG00000107126,Gm40289,2,2268
ENSMUSG00000107129,Gm43762,2,295
ENSMUSG00000029125,Stx18,15,4593
ENSMUSG00000107276,Gm42858,2,1704
ENSMUSG00000029126,Nsg1,8,3215
ENSMUSG00000029127,Zbtb49,16,8305
ENSMUSG00000067367,Lyar,10,2401
ENSMUSG00000067365,Tmem128,12,3629
ENSMUSG00000051596,Otop1,16,3433
ENSMUSG00000097029,Gm26560,3,2619
ENSMUSG00000039358,Drd5,4,3152
ENSMUSG00000106932,4930487D11Rik,2,295
ENSMUSG00000005107,Slc2a9,14,5083
ENSMUSG00000089646,Gm15796,2,204
ENSMUSG00000005103,Wdr1,13,8899
ENSMUSG00000064419,Gm22249,3,136
ENSMUSG00000121120,Gm57313,1,281
ENSMUSG00000086422,4930421P07Rik,2,399
ENSMUSG00000046572,Zfp518b,11,6882
ENSMUSG00000077273,Gm22779,3,107
ENSMUSG00000039315,Clnk,16,1719
ENSMUSG00000079528,Clnkos,10,439
ENSMUSG00000106924,Gm42857,2,339
ENSMUSG00000106794,Gm40293,2,485
ENSMUSG00000107031,Gm40292,2,553
ENSMUSG00000106876,Gm43456,2,457
ENSMUSG00002075629,Gm55843,1,246
ENSMUSG00000107030,Gm5291,2,899
ENSMUSG00000106851,4930421C12Rik,2,1574
ENSMUSG00000106679,Gm42524,2,2214
ENSMUSG00000106741,4930513D17Rik,4,1456
ENSMUSG00000077522,Gm25377,3,129
ENSMUSG00000107134,Gm42528,2,3418
ENSMUSG00000051022,Hs3st1,8,2230
ENSMUSG00000083261,Gm7816,5,1194
ENSMUSG00000107070,Gm35191,2,2475
ENSMUSG00000082938,Gm2810,2,990
ENSMUSG00000089393,Gm23022,3,180
ENSMUSG00000106865,4930519E07Rik,2,1665
ENSMUSG00000106895,Gm4754,2,809
ENSMUSG00000107135,Gm43806,2,469
ENSMUSG00000029128,Rab28,13,4529
ENSMUSG00000049691,Nkx3-2,9,1718
ENSMUSG00000061755,Bod1l,11,11995
ENSMUSG00000107259,Gm5298,2,892
ENSMUSG00000098264,Mir6414,3,82
ENSMUSG00000106884,Gm20156,2,1276
ENSMUSG00000067285,Gm16223,5,2530
ENSMUSG00000106813,Gm7181,2,434
ENSMUSG00000106622,Gm5554,3,1206
ENSMUSG00000107193,Gm43700,2,316
ENSMUSG00000106501,Gm42711,2,2302
ENSMUSG00000105416,Gm42553,2,1629
ENSMUSG00000120713,Gm57285,1,1573
ENSMUSG00000105087,Gm42552,2,4497
ENSMUSG00000085720,Gm7854,9,1433
ENSMUSG00000120663,Gm57279,1,659
ENSMUSG00000039782,Cpeb2,16,7816
ENSMUSG00000105374,Gm42551,2,1573
ENSMUSG00000105326,6030400A10Rik,2,1212
ENSMUSG00000104846,Gm43020,2,372
ENSMUSG00000107244,Gm43699,2,818
ENSMUSG00000104691,Gm43021,2,337
ENSMUSG00000061535,C1qtnf7,12,4162
ENSMUSG00000104547,Gm43022,2,4268
ENSMUSG00000087290,Gm15866,3,1373
ENSMUSG00000104912,Gm43023,2,2106
ENSMUSG00000039765,Cc2d2a,16,6809
ENSMUSG00000039753,Fbxl5,17,9740
ENSMUSG00000104728,Gm42462,2,1363
ENSMUSG00000104823,Gm43182,2,2528
